date_in_ms;price
1480896000000;7.522.399.999.999.990
1480982400000;7.586.924.999.999.990
1481068800000;7.639.149.999.999.990
1481155200000;7.686.749.999.999.990
1481241600000;7.698.412.999.999.990
1481328000000;7.731.262.933.845.230
1481414400000;7.682.324.999.999.990
1481500800000;7.784.323.012.225.740
1481587200000;7.782.150.000.000.000
1481673600000;7.758.913.000.000.000
1481760000000;7.755.724.999.999.990
1481846400000;7.813.375.000.000.000
1481932800000;7.888.774.999.999.990
1482019200000;7.884.413.000.000.000
1482105600000;7.901.162.999.999.990
1482192000000;7.997.212.999.999.990
1482278400000;8.266.207.679.031.850
1482364800000;8.593.662.999.999.990
1482451200000;9.170.988
1482537600000;8.916.813
1482624000000;8.943.371.331.688.620
1482710400000;9.026.063
1482796800000;9.291.150.000.000.000
1482883200000;9.771.399.999.999.990
1482969600000;9.717.212.999.999.990
1483056000000;9.609.250.000.000.000
1483142400000;9.665.689.708.732.550
1483228800000;998.05
1483315200000;10.191.988.000.000.000
1483401600000;10.355.313
1483488000000;11.308.495.163.207.200
1483574400000;9.906.674.999.999.990
1483660800000;8.940.325
1483747200000;9.000.787.999.999.990
1483833600000;9.080.850.000.000.000
1483920000000;9.018.788.880.390.630
1484006400000;9.057.594.626.984.330
1484092800000;7.842.775.000.000.000
1484179200000;7.994.275
1484265600000;8.244.988.000.000.000
1484352000000;8.178.250.000.000.000
1484438400000;8.219.124.999.999.990
1484524800000;8.283.099.999.999.990
1484611200000;9.041.525.000.000.000
1484697600000;8.739.349.999.999.990
1484784000000;896.89
1484870400000;8.914.588
1484956800000;9.196.775.000.000.000
1485043200000;9.187.788.120.146.550
1485129600000;9.189.075.000.000.000
1485216000000;8.857.887.999.999.990
1485302400000;8.934.737.999.999.990
1485388800000;9.153.599.999.999.990
1485475200000;9.182.875
1485561600000;920.245
1485648000000;9.141.424.999.999.990
1485734400000;9.209.911.458.822.620
1485820800000;9.682.662.999.999.990
1485907200000;9.865.728.903.454.350
1485993600000;10.084.033.182.231.400
1486080000000;10.154.425.000.000.000
1486166400000;1033.63
1486252800000;10.169.261.585.954.300
1486339200000;10.245.110.886.063.200
1486425600000;10.515.000.000.000.000
1486512000000;10.553.013
1486598400000;9.817.049.999.999.990
1486684800000;9.921.113
1486771200000;10.109.462.999.999.900
1486857600000;10.005.237.691.031.100
1486944000000;9.961.039.358.698.110
1487030400000;10.101.021.618.594.300
1487116800000;10.088.812.999.999.900
1487203200000;10.349.038.000.000.000
1487289600000;10.565.580.910.529.700
1487376000000;10.585.809.306.486.600
1487462400000;10.535.024.999.999.900
1487548800000;10.820.168.234.958.300
1487635200000;11.254.088.148.356.500
1487721600000;11.233.049.999.999.900
1487808000000;11.856.547.846.887.600
1487894400000;11.808.709.999.999.900
1487980800000;11.494.036.781.698.300
1488067200000;11.806.730.000.000.000
1488153600000;11.931.295.150.369.500
1488240000000;11.903.309.999.999.900
1488326400000;12.274.771.489.660.900
1488412800000;12.620.810.000.000.000
1488499200000;12.895.406.116.191.400
1488585600000;12.688.145.320.151.400
1488672000000;12.762.330.000.000.000
1488758400000;12.809.859.999.999.900
1488844800000;12.330.565.084.079.900
1488931200000;11.496.310.000.000.000
1489017600000;11.912.367.224.851.000
1489104000000;11.000.105.899.712.100
1489190400000;11.812.041.227.520.200
1489276800000;1230.56
1489363200000;12.432.649.223.901.900
1489449600000;12.465.567.394.807.600
1489536000000;12.584.569.999.999.900
1489622400000;12.173.145.410.078.700
1489708800000;10.740.938.695.062.400
1489795200000;9.619.620.000.000.000
1489881600000;10.234.901.008.756.700
1489968000000;10.363.320.123.738.700
1490054400000;1.112.701.532.272.980
1490140800000;10.398.401.726.478.400
1490227200000;10.291.394.137.431.000
1490313600000;9.400.206.265.591.030
1490400000000;9.652.650.626.610.690
1490486400000;9.544.766.599.717.780
1490572800000;10.426.050.726.198.000
1490659200000;10.447.219.999.999.900
1490745600000;1.038.617.197.616.250
1490832000000;10.314.929.056.461.500
1490918400000;1.078.274.711.090.600
1491004800000;10.852.529.999.999.900
1491091200000;10.980.679.999.999.900
1491177600000;11.393.082.754.455.500
1491264000000;11.404.975.903.801.600
1491350400000;1.132.339.904.992.770
1491436800000;11.942.109.999.999.900
1491523200000;1.189.775.123.703.210
1491609600000;1.182.271
1491696000000;11.876.989.999.999.900
1491782400000;1.210.515
1491868800000;1.226.618
1491955200000;1.218.299
1492041600000;1.174.209
1492128000000;1.183.687
1492214400000;1.180.323
1492300800000;1186.31
1492387200000;1.205.143
1492473600000;1217.58
1492560000000;1.225.721
1492646400000;1.253.904
1492732800000;12.549.875
1492819200000;1249.67
1492905600000;12.478.388
1492992000000;12.499.563
1493078400000;1.263.045
1493164800000;1287.32
1493251200000;13.313.125
1493337600000;1.321.205
1493424000000;13.276.863
1493510400000;13.498.863
1493596800000;1.408.445
1493683200000;1.442.245
1493769600000;14.858.175
1493856000000;1499.36
1493942400000;15.060.438
1494028800000;1.547.815
1494115200000;15.578.838
1494201600000;1633.38
1494288000000;17.001.775
1494374400000;17.473.175
1494460800000;18.087.788
1494547200000;17.007.725
1494633600000;1751.73
1494720000000;17.677.088
1494806400000;1696.13
1494892800000;1.716.315
1494979200000;18.044.513
1495065600000;18.894.088
1495152000000;19.729.013
1495238400000;2043.42
1495324800000;20.538.788
1495411200000;21.093.963
1495497600000;22.927.025
1495584000000;24.481.313
1495670400000;23.669.725
1495756800000;2262.36
1495843200000;2.082.845
1495929600000;22.194.875
1496016000000;22.862.663
1496102400000;21.676.438
1496188800000;23.290.775
1496275200000;24.360.363
1496361600000;25.142.275
1496448000000;2562.54
1496534400000;2.556.405
1496620800000;27.215.525
1496791795701;29.034.438
1496793600000;27.160.588
1496965161692;28.242.038
1496966400000;28.170.638
1497052800000;29.374.538
1497139200000;30.137.138
1497225600000;2.701.255
1497312000000;27.361.888
1497398400000;250.340.127.294.964
1497484800000;244.449.371.230.854
1497571200000;251.381.034.764.638
1497657600000;26.835.713.440.378
1497744000000;257.721.936.114.026
1497830400000;262.013.645.139.993
1497916800000;277.779.265.567.999
1498003200000;271.700.310.788.798
1498089600000;272.491.221.331.707
1498176000000;273.774.623.109.829
1498262400000;261.841.673.570.888
1498348800000;26.068.632.352.265
1498435200000;248.819.416.337.737
1498521600000;253.134.899.878.484
1498608000000;257.543.777.025.493
1498694400000;256.168.143.454.198
1498780800000;249.075.348.798.041
1498867200000;243.982.055.973.389
1498953600000;251.854.569.431.263
1499040000000;25.767.146.569.746
1499126400000;261.099.757.474.179
1499212800000;260.721.930.206.989
1499299200000;261.267.042.830.497
1499385600000;250.921.820.981.689
1499472000000;256.319.551.359.687
1499558400000;251.921.739.188.349
1499644800000;236.351.568.155.487
1499731200000;235.391.066.125.207
1499817600000;238.732.891.171.674
1499904000000;236.432.126.576.467
1499990400000;222.872.879.099.011
1500076800000;203.329.108.803.266
1500163200000;192.709.906.562.122
1500249600000;218.128.608.069.932
1500336000000;230.388.935.545.646
1500422400000;227.462.136.530.529
1500508800000;276.682.511.908.244
1500595200000;265.807.491.237.597
1500681600000;280.234.788.667.742
1500768000000;273.160.400.741.206
1500854400000;27.513.470.702.262
1500940800000;256.374.789.523.364
1501027200000;250.738.968.460.757
1501113600000;264.944.120.113.807
1501200000000;279.882.931.330.334
1501286400000;272.010.226.250.836
1501372800000;274.032.359.181.287
1501459200000;28.713.680.152.452
1501545600000;273.776.379.241.919
1501632000000;26.978.509.023.017
1501718400000;277.736.799.394.604
1501804800000;284.589.716.230.278
1501891200000;323.707.069.450.803
1501977600000;31.897.324.534.615
1502064000000;335.670.973.808.691
1502150400000;341.045.008.044.914
1502236800000;333.089.782.529.283
1502323200000;336.790.538.708.821
1502409600000;356.258.766.284.089
1502496000000;380.014.062.506.336
1502582400000;402.325.452.207.874
1502668800000;417.569.529.134.641
1502755200000;414.930.875.941.234
1502841600000;42.625.587.912.331
1502928000000;428.691.743.450.516
1503014400000;409.768.580.247.375
1503100800000;411.521.198.836.208
1503187200000;400.122.863.247.285
1503273600000;393.522.993.283.277
1503360000000;400.841.668.521.521
1503446400000;40.690.802.390.251
1503532800000;416.728.917.680.219
1503619200000;419.989.203.158.457
1503705600000;412.351.337.132.546
1503792000000;411.646.873.916.326
1503878400000;421.624.277.330.547
1503964800000;439.406.343.624.723
1504051200000;455.380.652.713.686
1504137600000;470.293.816.308.458
1504224000000;486.319.304.868.405
1504310400000;45.565.977.768.913
1504396800000;463.246.233.076.675
1504483200000;431.718.518.771.612
1504569600000;444.787.559.221.093
1504656000000;459.225.027.789.782
1504742400000;458.482.027.519.271
1504828800000;428.520.793.872.097
1504915200000;424.560.734.112.386
1505001600000;41.326.646.422.833
1505088000000;416.497.621.199.409
1505174400000;413.095.628.475.182
1505260800000;388.365.200.134.942
1505347200000;310.066.815.470.405
1505433600000;35.879.431.219.159
1505520000000;360.627.519.721.432
1505606400000;355.343.231.625.865
1505692800000;401.228.582.499.344
1505779200000;389.893.473.248.234
1505865600000;385.802.095.060.051
1505952000000;362.805.858.753.461
1506038400000;36.221.830.393.146
1506124800000;376.341.140.627.887
1506211200000;367.230.507.973.319
1506297600000;386.670.515.274.174
1506384000000;385.293.520.487.706
1506470400000;413.421.241.496.119
1506556800000;413.488.495.085.993
1506643200000;413.041.524.600.294
1506729600000;429.779.117.003.372
1506816000000;434.757.873.545.332
1506902400000;438.332.549.736.353
1506988800000;431.906.921.246.641
1507075200000;423.146.418.703.684
1507161600000;429.038.040.438.142
1507248000000;434.754.723.950.876
1507334400000;44.050.162.007.055
1507420800000;456.232.193.109.848
1507507200000;475.872.164.979.337
1507593600000;476.947.734.676.417
1507680000000;480.792.589.489.803
1507766400000;533.161.930.195.449
1507852800000;561.049.316.222.874
1507939200000;567.921.622.165.638
1508025600000;568.404.710.411.913
1508112000000;572.893.275.055.115
1508198400000;564.385.907.705.172
1508284800000;559.278.222.421.231
1508371200000;569.638.014.134.367
1508457600000;59.527.713.587.923
1508544000000;604.396.673.129.542
1508630400000;60.034.640.189.335
1508716800000;595.998.304.059.248
1508803200000;555.008.158.528.565
1508889600000;570.487.480.650.775
1508976000000;588.305.318.447.111
1509062400000;577.551.666.530.736
1509148800000;573.430.745.398.276
1509235200000;612.354.977.135.535
1509321600000;610.438.870.915.078
1509408000000;636.865.164.135.745
1509494400000;671.478.898.671.902
1509580800000;70.597.938.605.488
1509667200000;723.473.838.202.036
1509753600000;739.053.522.652.395
1509840000000;741.626.795.098.255
1509926400000;710.304.608.116.249
1510012800000;716.674.137.167.631
1510099200000;746.182.443.491.069
1510185600000;718.629.277.509.382
1510272000000;665.683.969.350.681
1510358400000;636.539.785.208.573
1510444800000;586.651.312.938.529
1510531200000;642.309.140.246.102
1510617600000;665.221.677.956.026
1510704000000;729.766.883.633.256
1510790400000;78.149.444.036.566
1510876800000;778.354.246.476.388
1510963200000;782.763.146.946.899
1511049600000;801.114.742.989.044
1511136000000;822.050.996.617.654
1511222400000;811.413.367.954.416
1511308800000;825.712.389.528.835
1511395200000;811.766.434.762.603
1511481600000;827.812.843.633.886
1511568000000;87.431.593.779.107
1511654400000;934.298.864.142.167
1511740800000;983.140.292.992.241
1511827200000;102.570.674.169.803
1511913600000;987.589.230.818.829
1512000000000;1.040.618.772.373
1512086400000;109.957.235.531.179
1512172800000;111.625.450.307.617
1512259200000;112.567.018.287.538
1512345600000;116.349.849.554.034
1512432000000;121.742.537.397.926
1512518400000;138.764.735.794.148
1512604800000;184.911.815.542.282
1512691200000;169.080.049.521.112
1512777600000;152.664.263.894.651
1512864000000;158.085.098.961.544
1512950400000;171.065.051.488.871
1513036800000;17.249.920.214.656
1513123200000;165.250.444.892.988
1513209600000;168.653.616.648.753
1513296000000;179.786.305.581.344
1513382400000;196.653.949.272.416
1513468800000;194.235.801.532.525
1513555200000;191.880.539.569.348
1513641600000;181.741.867.596.316
1513728000000;170.598.883.502.646
1513814400000;163.552.382.257.401
1513900800000;140.848.249.267.767
1513987200000;152.419.164.656.487
1514073600000;144.511.145.466.743
1514160000000;143.027.537.081.839
1514246400000;166.166.820.570.844
1514332800000;163.730.810.795.739
1514419200000;150.678.994.980.567
1514505600000;150.965.594.360.709
1514592000000;136.203.618.741.461
1514678400000;148.395.907.854.184
1514764800000;140.936.068.305.274
1514851200000;153.219.328.517.642
1514937600000;155.838.855.377.593
1515024000000;15.976.365.194.174
1515110400000;183.369.229.801.691
1515196800000;183.436.624.934.071
1515283200000;170.398.739.138.488
1515369600000;159.003.650.216.006
1515456000000;156.047.234.082.405
1515542400000;155.092.701.268.168
1515628800000;140.505.696.063.543
1515715200000;14.759.294.629.915
1515801600000;151.933.148.979.847
1515888000000;144.765.889.713.691
1515974400000;144.119.977.069.182
1516060800000;117.239.135.206.658
1516147200000;114.153.928.442.768
1516233600000;115.694.249.920.858
1516320000000;117.584.693.327.652
1516406400000;132.602.711.872.786
1516492800000;117.035.048.628.599
1516579200000;109.915.950.130.802
1516665600000;108.940.009.053.405
1516752000000;112.771.159.704.489
1516838400000;112.252.544.568.853
1516924800000;110.449.072.365.744
1517011200000;114.562.135.062.799
1517097600000;116.656.969.300.847
1517184000000;111.576.638.878.978
1517270718718;110.952.106.891.266
1517356800000;998.968.977.659.669
1517443200000;10.114.495.086.226
1517529600000;907.055.544.937.356
1517616000000;883.016.351.005.472
1517702400000;899.491.486.607.664
1517788800000;831.551.749.143.615
1517875200000;685.205.270.051.491
1517961600000;77.112.203.289.411
1518048328226;761.161.027.778.882
1518134400000;820.857.208.449.673
1518220800000;865.071.675.042.998
1518307200000;857.467.763.849.023
1518393600000;816.863.777.979.963
1518480000000;89.113.985.742.083
1518566400000;851.826.907.619.091
1518652800000;942.802.560.716.167
1518739200000;101.125.801.434.467
1518825600000;101.552.770.555.258
1518912000000;11.006.647.685.962
1518998400000;10.523.429.305.801
1519084800000;111.030.900.361.497
1519171200000;115.023.770.496.396
1519257600000;997.359.211.951.887
1519344000000;10.032.863.112.314
1519430400000;10.301.883.609.336
1519516800000;974.262.819.006.538
1519603200000;969.951.718.151.529
1519689600000;103.555.781.264.856
1519776000000;107.093.884.310.463
1519862400000;10.346.664.931.035
1519948800000;108.595.521.943.893
1520035200000;110.980.758.092.511
1520121600000;113.560.416.016.724
1520208000000;112.866.762.891.691
1520294400000;115.264.209.302.906
1520380800000;10.727.716.249.205
1520467200000;999.968.248.604.677
1520553600000;942.085.488.958.591
1520640000000;927.633.759.031.006
1520726400000;889.086.580.399.612
1520812800000;951.245.611.286.134
1520899200000;923.270.587.979.953
1520985600000;921.653.097.626.842
1521072000000;830.722.338.626.638
1521158400000;835.936.528.334.063
1521244800000;852.000.815.917.187
1521331200000;80.634.097.921.227
1521417600000;821.784.219.996.114
1521504000000;864.052.143.024.258
1521590400000;892.682.049.620.007
1521676800000;897.031.790.627.893
1521763200000;873.638.576.909.829
1521849600000;882.459.283.177.853
1521936000000;862.115.079.225.785
1522022400000;847.863.819.558.905
1522108800000;818.619.606.281.355
1522195200000;783.676.304.425.289
1522281600000;793.077.954.092.755
1522368000000;712.689.519.256.736
1522454400000;689.726.857.786.945
1522540800000;697.527.531.402.076
1522627200000;683.657.232.729.678
1522713600000;708.041.723.231.299
1522800000000;746.435.609.406.668
1522886400000;684.531.597.826.858
1522972800000;685.542.230.460.675
1523059200000;662.875.445.585.626
1523145600000;688.447.723.505.995
1523232000000;69.848.089.659.738
1523318400000;67.784.915.700.774
1523404800000;682.931.650.379.539
1523491200000;692.510.199.547.663
1523577600000;783.639.699.399.927
1523664000000;784.575.284.010.594
1523750400000;789.771.993.085.806
1523836800000;825.806.708.369.755
1523923200000;803.099.926.195.254
1524009600000;787.363.551.010.255
1524096000000;809.741.823.310.301
1524182400000;827.746.063.916.253
1524268800000;849.945.000.871.487
1524355200000;887.842.826.029.723
1524441600000;876.901.199.947.348
1524528000000;888.139.170.434.545
1524614400000;971.648.975.733.072
1524700800000;88.252.025.000.693
1524787200000;922.186.802.618.436
1524873600000;894.038.112.200.719
1524960000000;924.965.952.508.923
1525046400000;932.562.885.104.679
1525132800000;919.818.950.997.327
1525219200000;90.243.875.117.766
1525305600000;912.265.301.383.019
1525392000000;955.113.518.381.566
1525478400000;963.453.822.597.227
1525564800000;976.624.448.548.887
1525651200000;958.387.174.550.137
1525737600000;930.826.502.572.185
1525824000000;914.951.783.314.723
1525910400000;924.896.039.558.449
1525996800000;896.994.037.574.258
1526083200000;84.055.605.632.418
1526169600000;848.058.037.612.559
1526256000000;86.839.862.031.429
1526342400000;869.697.400.387.283
1526428800000;847.334.864.905.366
1526515200000;83.431.252.216.955
1526601600000;805.605.319.237.475
1526688000000;820.282.540.955.214
1526774400000;818.062.700.991.409
1526860800000;844.326.024.591.542
1526947200000;835.499.633.591.748
1527033600000;80.092.995.067.828
1527120000000;755.631.604.292.077
1527206400000;756.343.546.544.346
1527292800000;747.202.260.174.872
1527379200000;732.887.167.436.352
1527465600000;732.664.394.017.867
1527552000000;711.106.892.466.996
1527638400000;74.512.308.372.653
1527724800000;73.808.515.577.098
1527811200000;746.016.694.986.577
1527897600000;748.707.630.453.815
1527984000000;756.751.293.761.927
1528070400000;763.987.944.568.278
1528156800000;746.365.499.554.503
1528243200000;756.901.133.988.542
1528329600000;760.557.848.860.797
1528416000000;761.377.739.337.755
1528502400000;756.116.610.052.452
1528588800000;741.500.137.858.946
1528675200000;676.749.948.454.925
1528761600000;688.013.364.875.604
1528848000000;658.182.807.522.796
1528934400000;633.409.890.642.618
1529020800000;664.472.067.973.844
1529107200000;640.680.704.950.998
1529193600000;647.881.592.433.021
1529280000000;641.885.000.188.746
1529366400000;667.753.340.291.194
1529452800000;670.868.182.027.534
1529539200000;671.437.546.123.014
1529625600000;6.690.832.151.608
1529712000000;608.857.944.239.075
1529798400000;616.943.726.386.169
1529884800000;615.970.719.379.414
1529971200000;624.184.871.170.546
1530057600000;606.987.260.616.628
1530144000000;611.703.640.962.264
1530230400000;587.998.897.440.643
1530316800000;618.225.674.792.295
1530403200000;636.649.946.751.097
1530489600000;631.287.724.313.135
1530576000000;65.955.473.128.085
1530662400000;649.760.735.494.217
1530748800000;65.627.217.371.211
1530835200000;653.774.087.162.192
1530921600000;660.329.470.396.542
1531008000000;675.983.608.914.527
1531094400000;670.063.547.905.209
1531180800000;6.648.256.795.903.320
1531267200000;6.303.380.664.729.320
1531353600000;6.373.234.804.689.930
1531440000000;62.305.901.971.047.800
1531526400000;6.248.397.313.033.790
1531612800000;624.613.741.162.634
1531699200000;6.349.695.836.710.770
1531785600000;67.416.919.602.852.600
1531872000000;7.303.373.059.795.850
1531958400000;7.334.771.372.076.190
1532044800000;7.442.800.738.748.320
1532131200000;7.331.871.523.239.400
1532217600000;7.379.137.271.821.940
1532304000000;73.958.664.054.401
1532390400000;770.499.567.890.457
1532476800000;842.237.392.335.148
1532563200000;8.144.553.482.041.870
1532649600000;7.929.079.243.602.930
1532736000000;8.145.333.168.120.660
1532822400000;819.213.570.223.742
1532908800000;8.197.593.575.814.200
1532995200000;8.185.921.138.302.320
1533081600000;7.738.249.304.586.210
1533168000000;7.612.300.753.683.110
1533254400000;7.540.633.150.617.140
1533340800000;741.166.638.248.389
1533427200000;7.009.012.011.793.910
1533513600000;703.660.933.127.318
1533600000000;6.926.116.778.774.000
1533686400000;671.173.242.235.858
1533772800000;6.259.527.709.667.590
1533859200000;6.531.249.786.737.050
1533945600000;6.166.590.417.501.740
1534032000000;6.205.218.479.944.850
1534118400000;6.318.407.221.774.420
1534204800000;628.399.625.058.153
1534291200000;62.122.260.400.556.100
1534377600000;626.776.870.877.378
1534464000000;6.309.385.226.218.990
1534550400000;6.566.715.163.377.380
1534636800000;63.820.605.914.076.000
1534723200000;6.475.494.019.667.370
1534809600000;62.428.824.384.007.900
1534896000000;6.467.271.730.309.670
1534982400000;63.366.563.271.087.000
1535068800000;6.521.065.718.268.500
1535155200000;6.684.379.144.206.670
1535241600000;6.736.036.057.516.450
1535328000000;67.282.880.026.290.000
1535414400000;6.911.096.028.949.570
1535500800000;70.759.834.051.051
1535587200000;7.046.748.947.280.630
1535673600000;702.414.510.718.162
1535760000000;7.027.631.279.401.850
1535846400000;7.211.270.767.868.820
1535932800000;7.305.272.801.003.750
1536019200000;7.260.897.516.647.860
1536105600000;7.359.462.992.923.020
1536192000000;6.764.926.773.778.220
1536278400000;64.982.796.126.096.500
1536364800000;639.781.887.024.023
1536451200000;618.119.445.075.213
1536537600000;6.260.764.806.062.470
1536624000000;6.308.135.474.616.620
1536710400000;6.278.917.069.628.550
1536796800000;6.330.574.238.022.660
1536883200000;6.486.461.630.393.610
1536969600000;650.001.225.461.663
1537056000000;6.530.221.146.234.660
1537142400000;6.506.248.493.217.290
1537228800000;6.250.121.727.322.720
1537315200000;6.347.069.255.451.600
1537401600000;6.383.753.841.158.380
1537488000000;6.491.885.242.276.880
1537574400000;67.538.344.721.403.200
1537660800000;6.747.032.172.960.020
1537747200000;6.711.029.451.815.930
1537833600000;6.596.187.313.045.570
1537920000000;6.441.311.544.542.550
1538006400000;6.462.795.635.292.230
1538092800000;6.704.704.245.729.720
1538179200000;6.634.765.964.572.900
1538265600000;6.606.073.795.422.070
1538352000000;6.626.037.956.098.480
1538438400000;6.598.841.259.755.170
1538524800000;652.460.769.791.521
1538611200000;6.499.262.379.115.210
1538697600000;6.578.701.809.284.840
1538784000000;6.621.189.363.919.910
1538870400000;6.589.124.681.678.880
1538956800000;6.584.832.153.052.510
1539043200000;6.653.089.450.830.420
1539129600000;6.633.745.729.917.170
1539216000000;6.582.455.082.387.100
1539302400000;6.234.367.641.454.440
1539388800000;6.285.592.982.799.840
1539475200000;6.314.883.384.422.570
1539561600000;6.328.554.760.034.420
1539648000000;665.987.550.840.943
1539734400000;6.635.125.667.516.830
1539820800000;6.635.741.832.487.940
1539907200000;6.517.511.087.710.530
1539993600000;6.483.827.769.471.790
1540080000000;6.532.678.750.383.800
1540166400000;6.529.670.021.370.840
1540252800000;6.512.589.059.298.920
1540339200000;6.472.799.660.641.590
1540425600000;6.481.443.589.558.080
1540512000000;6.458.191.521.836.800
1540598400000;6.468.826.424.965.610
1540684800000;6.457.058.635.186.670
1540771200000;6.481.323.141.667.600
1540857600000;62.926.479.239.344
1540944000000;6.331.781.807.909.800
1541030400000;6.366.720.109.554.250
1541116800000;6.379.972.972.168.420
1541203200000;64.254.415.830.402.000
1541289600000;63.881.897.883.073.700
1541376000000;6.351.061.941.056.280
1541462400000;6.415.443.408.541.090
1541548800000;6.474.847.290.336.680
1541635200000;6.574.801.180.290.010
1541721600000;6.490.454.730.761.750
1541808000000;641.378.203.857.173
1541894400000;6.429.898.792.074.210
1541980800000;64.342.845.969.255.400
1542067200000;6.411.353.436.205.140
1542153600000;6.394.289.276.264.060
1542240000000;5.788.612.494.046.970
1542326400000;5.686.541.131.058.270
1542412800000;5.609.956.182.334.200
1542499200000;55.991.915.956.893.000
1542585600000;5.638.861.481.452.390
1542672000000;4.889.197.859.239.110
1542758400000;4.450.711.454.417.820
1542844800000;461.344.841.218.385
1542931200000;4.307.388.731.717.260
1543017600000;4.376.904.946.801.550
1543104000000;38.958.368.129.589.800
1543190400000;4.039.836.551.137.430
1543276800000;38.119.235.292.664.900
1543363200000;383.292.451.590.069
1543449600000;4.267.243.628.990.650
1543536000000;4.279.475.592.548.710
1543622400000;40.096.895.798.259.900
1543708800000;4.189.573.822.999.850
1543795200000;4.124.593.548.643.210
1543881600000;38.788.392.347.832.700
1543968000000;39.436.928.120.656.000
1544054400000;3.751.691.966.395.660
1544140800000;3.466.763.863.771.730
1544227200000;34.085.236.170.431.200
1544313600000;34.247.058.606.626.000
1544400000000;3.550.546.433.896.880
1544486400000;34.338.084.404.312.700
1544572800000;3.378.808.778.413.100
1544659200000;34.381.000.735.289.800
1544745600000;3.294.636.156.545.260
1544832000000;32.166.271.499.079.400
1544918400000;32.219.762.037.129.900
1545004800000;32.170.468.349.697.400
1545091200000;35.062.170.132.794.800
1545177600000;3.655.775.045.729.800
1545264000000;3.687.750.553.192.720
1545350400000;4.065.097.238.010.120
1545436800000;38.462.274.979.885.700
1545523200000;3.960.567.773.408.030
1545609600000;3.941.617.740.158.320
1545696000000;4.021.990.255.345.400
1545782400000;37.591.784.268.965.600
1545868800000;3.781.613.081.593.350
1545955200000;3.587.703.880.138.810
1546041600000;38.544.210.969.825.900
1546128000000;3.778.193.939.889.600
1546214400000;38.097.282.286.410.900
1546300800000;36.925.315.655.246.900
1546387200000;37.942.642.537.397.100
1546473600000;38.721.721.842.228.900
1546560000000;3.776.525.807.694.100
1546646400000;3.815.268.079.882.630
1546732800000;37.873.078.571.242.800
1546819200000;40.135.200.912.973.800
1546905600000;39.896.687.175.387.600
1546992000000;39.735.912.546.157.800
1547078400000;39.822.259.127.624.000
1547164800000;36.238.477.291.056.700
1547251200000;3.632.849.306.434.780
1547337600000;35.984.363.465.618.800
1547424000000;3.495.832.311.307.430
1547510400000;364.804.828.565.649
1547596800000;3.567.801.243.199.200
1547683200000;35.976.473.233.295.900
1547769600000;36.209.812.811.457.200
1547856000000;35.977.932.517.701.500
1547942400000;3.674.587.270.857.300
1548028800000;3.539.167.531.041.020
1548115200000;3.531.004.182.799.930
1548201600000;35.712.669.080.928.600
1548288000000;35.557.000.025.226.200
1548374400000;35.656.420.046.170.300
1548460800000;3.564.822.417.111.420
1548547200000;3.563.614.563.419.140
1548633600000;3.553.121.681.129.770
1548720000000;3.432.215.668.301.240
1548806400000;34.133.754.832.497.900
1548892800000;34.578.826.491.759.800
1548979200000;3.431.943.637.864.450
1549065600000;3.464.490.147.562.150
1549152000000;3.486.581.616.258.020
1549238400000;3.454.025.843.825.180
1549324800000;3.464.003.508.861.080
1549411200000;34.698.946.770.792.600
1549497600000;3.405.836.861.256.710
1549584000000;33.940.146.529.587.200
1549670400000;36.642.821.026.589.800
1549756800000;36.674.082.642.899.500
1549843200000;36.756.916.291.247.200
1549929600000;3.631.444.539.729.940
1550016000000;36.339.650.467.461.100
1550102400000;36.100.622.730.634.000
1550188800000;3.589.661.829.626.310
1550275200000;36.012.291.913.968.600
1550361600000;36.225.916.530.750.700
1550448000000;3.665.075.530.800.720
1550534400000;38.865.202.004.751.300
1550620800000;39.150.099.712.770.500
1550707200000;3.976.808.906.528.990
1550793600000;3.934.813.593.894.810
1550880000000;39.736.413.227.746.300
1550966400000;41.153.379.267.876.600
1551052800000;3.742.868.946.700.380
1551139200000;3.824.683.504.217.100
1551225600000;3.809.209.774.682.020
1551312000000;3.813.377.891.881.290
1551398400000;38.156.076.075.249.800
1551484800000;3.815.753.939.922.750
1551571200000;3.819.645.730.582.580
1551657600000;38.069.542.737.979.500
1551744000000;3.712.812.457.297.790
1551830400000;3.852.461.665.785.480
1551916800000;3.860.510.762.380.680
1552003200000;3.871.637.247.965.990
1552089600000;3.861.879.307.396.140
1552176000000;3.941.600.873.271.770
1552262400000;3.923.559.788.806.430
1552348800000;38.603.592.300.287.100
1552435200000;3.876.480.852.754.640
1552521600000;3.865.817.782.663.380
1552608000000;38.766.987.080.329.500
1552694400000;3.925.460.579.704.570
1552780800000;4.007.709.463.818.870
1552867200000;39.809.901.047.320.200
1552953600000;39.867.068.940.461.400
1553040000000;40.135.769.693.454.800
1553126400000;404.557.263.350.974
1553212800000;3.983.317.781.297.360
1553299200000;39.891.584.912.154.500
1553385600000;4.008.945.386.314.750
1553472000000;3.993.394.900.459.540
1553558400000;3.927.577.296.521.430
1553644800000;3.938.659.743.156.940
1553731200000;40.361.609.179.207.600
1553817600000;40.283.913.011.796.200
1553904000000;4.103.322.859.513.960
1553990400000;4.103.856.421.333.920
1554076800000;4.103.521.738.549.330
1554163200000;4.146.321.927.706.630
1554249600000;4.862.230.427.766.910
1554336000000;4.955.831.824.018.290
