transaction_count,holder_count,market_data_current_price_usd,market_data_ath_usd,market_data_total_supply,market_data_circulating_supply,public_interest_stats_bing_matches,labels_categories_0,labels_country_origin,labels_ico_data_country_origin,labels_ico_data_hardcap_currency,labels_ico_data_softcap_currency,labels_ico_data_total_raised_currency
41058.0,24454.0,0.0025193,0.155344,3000000000.0,0.0,12000000.0,19,101,75,14,8,10
48262.14103819784,13576.305982347172,8.31e-06,0.00010315,2141889591178998.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00057997,0.02978666,2141889591178998.0,0.0,87400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00630902,22767.0,5000000.0,366387000000000.0,87700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00068313,0.0013479000000000002,2141889591178998.0,0.0,80300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.04369037,43557.0,18500000.0,11620400000000.0,29400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01877,0.157351,2141889591178998.0,0.0,83900.0,26,79,59,23,15,7
47867.0,12313.0,0.00028775,0.01257159,30000000000.0,0.0,103000000.0,29,101,75,35,15,10
48262.14103819784,13576.305982347172,0.0001582,0.01896157,25000000.0,0.0,42200.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.099,0.5843520000000001,80000000.0,179992000000000.0,87100.0,14,39,59,23,15,7
48262.14103819784,13576.305982347172,0.00038074,0.03282769,580000000.0,0.0,8630000.0,29,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00145877,16163.0,30000000.0,0.0,936000.0,26,61,59,23,15,7
6092.0,1637.0,0.00036223,0.26451399999999997,200000000.0,154730000.0,26600.0,5,61,59,23,15,7
48262.14103819784,13576.305982347172,0.0195,0.35954400000000003,100000000.0,0.0,88300.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0627,0.0627,30000000.0,0.0,223000.0,23,79,59,23,15,7
66045.0,12577.0,0.0022671999999999996,20821.0,98855150.0,72111468347.0,7920000.0,4,49,36,23,15,10
48262.14103819784,13576.305982347172,0.00033655,0.04193183,200000000.0,0.0,27400.0,26,79,59,23,15,7
1777.0,811.0,0.01595004,0.248543,90000000.0,0.0,84700.0,11,111,59,23,15,7
179550.0,24105.0,0.065304,43679.0,250000000.0,150000000.0,40600000.0,26,25,18,23,15,10
48262.14103819784,13576.305982347172,4.93e-05,0.01999384,500000000.0,0.0,85500.0,26,79,59,23,15,7
70.0,25.0,0.00012979,0.00049058,1000000000.0,0.0,105000000.0,26,79,59,23,15,7
9251.0,2262.0,0.03217549,23408.0,314159265.0,23224303.0,27300.0,26,111,82,14,15,10
48262.14103819784,13576.305982347172,0.00411942,28157.0,99999997.0,685115000000000.0,114000.0,26,79,59,23,15,7
1500114.0,173153.0,0.04330727,0.149865,16000000000.0,4999999999.02,122000.0,27,25,18,14,15,7
48262.14103819784,13576.305982347172,0.00589807,0.055326,1000000000.0,0.0,109000000.0,30,81,59,23,15,7
669.0,44.0,0.075129,0.62257,500000000.0,0.0,38600000.0,13,79,59,23,15,7
24217.0,6720.0,0.370134,43466.0,250000000.0,0.0,7390000.0,26,79,59,23,15,7
0.0,0.0,1186.1287977596567,15861.2383125792,250000000.0,759841283332522.2,28300.0,26,79,59,23,15,7
0.0,0.0,803.07,25494.0,250000000.0,0.0,245000.0,8,39,59,23,15,7
8619.0,716.0,0.42276899999999995,43545.0,10000000000.0,0.0,842000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00016832,0.0834,2419200000.0,161929000000000.0,32300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.029144200000000002,0.09048099999999999,1000000000.0,0.0,291000.0,31,75,55,15,15,7
10290.0,1033.0,0.01362302,0.02290191,200000000.0,0.0,11300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01389713,0.128456,81000000.0,0.0,27500.0,26,79,59,23,15,7
770238.0,20887.0,0.00172663,43773.0,100000000.0,0.0,107000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00375423,0.06511499999999999,210000000.0,20058375.0,85900.0,38,36,59,23,15,7
48262.14103819784,13576.305982347172,0.01901787,0.621618,1000000000.0,0.0,16700000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00046967,0.0021606,2100000000.0,0.0,34200.0,18,18,59,23,15,7
56267.0,19596.0,0.01386617,0.12424600000000001,1000000000.0,5649840000000000.0,5340000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.21109499999999998,45658.0,1000000000.0,0.0,27300.0,26,79,59,23,15,7
10803.0,10632.0,0.00038372,0.0011841,210000000.0,0.0,47700000.0,26,79,59,23,15,7
25797.0,17738.0,3.79e-06,0.0991,50000000000.0,2.44909e+16,27500.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00295548,0.291672,10000000000.0,2966384100.0,34100.0,26,41,32,22,14,10
40322.0,4429.0,0.00322304,0.02891037,10000000000.0,3434140000000000.0,86600.0,16,79,59,23,15,7
50534.0,6895.0,0.00478018,0.35886,500000000.0,2964180000000.0,29200.0,16,39,30,35,15,10
5393.0,5027.0,0.00207621,0.01403836,1000000000.0,0.0,108000000.0,26,79,59,23,15,7
122558.0,17795.0,0.00799713,0.44567399999999996,1000000000.0,7144110000000000.0,1210000.0,26,77,57,14,8,10
48262.14103819784,13576.305982347172,0.086,0.24167600000000003,500000000.0,2975460000000.0,554000.0,23,79,59,23,15,7
151.0,18.0,0.00269064,0.871139,500000000.0,0.0,25200.0,16,39,30,35,25,10
54652.0,14605.0,0.00380191,0.272382,2000000000.0,1102499750.0,29700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,1.65e-06,0.00160347,38000000000.0,0.0,98200000.0,12,61,45,35,15,10
48262.14103819784,13576.305982347172,0.00117597,0.00945573,7500000000.0,0.0,43100.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00290728,16893.0,42000000.0,382426000000000.0,93200.0,26,79,59,23,15,7
5476.0,4277.0,0.02,0.260484,4250840.0,0.0,27400.0,26,79,59,23,15,7
217.0,43.0,0.078998,0.081857,1000000000.0,0.0,27300.0,26,79,59,23,15,7
10659.0,1401.0,12844.0,258.26,1232950.0,8229030000000000.0,3680000.0,26,79,59,23,15,7
18187.0,4871.0,0.00953473,0.094706,990000.0,0.0,14800000.0,12,79,59,23,15,7
4918.0,2314.0,0.00652103,0.01127931,1000000000.0,4761040000000.0,30700.0,14,63,46,35,25,10
48262.14103819784,13576.305982347172,0.00758433,47119.0,2141889591178998.0,33879100000000.0,308000.0,23,79,59,23,15,7
4296.0,2774.0,0.04286785,0.188654,400000000.0,0.0,27200.0,8,1,1,35,25,7
8030.0,4498.0,0.0971,0.01037934,1000000000.0,0.0,17000000.0,33,63,46,14,25,10
49248.0,9586.0,0.00069279,0.01464195,10000000000.0,4419549968.0,27300.0,26,101,75,35,8,10
48262.14103819784,13576.305982347172,0.00360245,0.515436,2141889591178998.0,100000000.0,14000000.0,26,79,59,23,15,7
11910.0,2866.0,0.00151348,31413.0,1000000000.0,1.2681e+16,30600.0,4,111,82,35,15,10
48262.14103819784,13576.305982347172,0.282577,31778.0,30000000.0,0.0,26800.0,8,94,59,23,15,7
48262.14103819784,13576.305982347172,0.00546182,0.0131588,100000000.0,0.0,17200000.0,33,79,59,23,15,7
48262.14103819784,13576.305982347172,0.20744,43586.0,2141889591178998.0,0.0,5220000.0,8,120,59,23,15,7
48262.14103819784,13576.305982347172,0.084,0.00130379,61600000000.0,655084000000000.0,86400.0,9,9,59,23,15,7
285.0,119.0,43466.0,44197.0,21000000.0,0.0,4950000.0,8,77,59,23,15,7
48262.14103819784,13576.305982347172,0.00174237,0.232048,21000000.0,0.0,47200.0,4,79,59,23,15,7
183631.0,56028.0,0.00099649,0.084088,20974429.0,0.0,27100.0,8,81,59,23,15,7
5012.0,1404.0,0.03823098,0.302777,250000000.0,27406800000000.0,94800.0,26,79,59,23,15,7
74241.0,72880.0,0.00032336,0.02702156,10000000000.0,0.0,27400.0,26,79,59,23,15,7
21408.0,19958.0,0.00923401,0.052824,28000000000.0,0.0,91100.0,26,79,59,23,15,7
2856.0,2114.0,0.00101074,0.02835309,100000000000.0,0.0,27400.0,26,79,59,23,15,7
651.0,606.0,56.97,93.54,10000000.0,0.0,95800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0717,0.464858,90000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.04234547,0.265326,2000000000.0,0.0,79200.0,26,79,59,23,15,7
13444.0,4137.0,0.00560106,0.0366044,2000000000.0,0.0,27600.0,29,63,46,35,15,10
48262.14103819784,13576.305982347172,0.00503984,0.097859,9200000000.0,1505514723.0,31000.0,27,23,16,35,15,7
179251.0,12031.0,0.253485,43541.0,66588888.0,51433864147.0,1400000.0,8,111,82,23,15,7
48262.14103819784,13576.305982347172,0.00013117,0.00777631,2500000000.0,0.0,22600.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00012585,0.00033795,1800000000.0,0.0,1140000.0,26,79,59,23,15,7
25735.0,7511.0,0.00161613,0.03054301,200000000.0,1376170000000000.0,54400.0,9,10,5,35,25,7
1494.0,599.0,0.099732,0.168716,5500000000.0,0.0,27100.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.688602,20576.0,100000000.0,766381000000000.0,137000.0,8,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00025092,4290.97,150000000.0,0.0,1960000.0,8,111,59,23,15,7
66032.0,3545.0,0.61702,15797.0,11318948.0,9979400000000000.0,58200.0,8,79,59,14,15,10
35691.0,11292.0,0.000718,0.00446273,1939999970.0,0.0,37400000.0,26,79,59,23,15,7
476.0,367.0,0.504166,0.5132260000000001,930072260.0,0.0,27500.0,26,79,59,23,15,7
2664.0,1231.0,0.10413399999999999,0.349851,5000000000.0,0.0,96300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00624778,0.04865907,50000000.0,21122400.0,87800.0,26,97,59,23,15,7
48262.14103819784,13576.305982347172,0.00084166,43806.0,10000000.0,0.0,224.0,23,79,59,23,15,7
8945280.0,357881.0,0.00569066,14246.0,600000000.0,0.0,508000.0,26,79,59,23,15,7
356.0,56.0,1.96e-06,0.00035284,50000000000.0,0.0,14900000.0,8,79,59,23,15,7
789.0,133.0,1186.1287977596567,15861.2383125792,100000000.0,759841283332522.2,0.0,8,10,59,23,15,7
48262.14103819784,13576.305982347172,0.0642,0.724754,210000000000.0,0.0,83800.0,8,79,59,23,15,7
611.0,97.0,0.054980999999999995,0.16953900000000002,1000000000.0,0.0,29900000.0,26,79,59,23,15,7
1275.0,127.0,1.68e-06,0.00713834,200000000.0,0.0,27400.0,26,79,59,23,15,7
50854.0,34471.0,0.00374529,15738.0,17532943.0,17532943.0,28000.0,26,59,43,35,25,10
48262.14103819784,13576.305982347172,0.329518,13697.0,5000000.0,134384000000000.0,67600.0,8,97,59,23,15,7
48262.14103819784,13576.305982347172,0.01171113,0.13783199999999998,900000000.0,148894000000000.0,45700.0,14,101,59,23,15,7
25501.0,2139.0,0.00402257,0.02871821,500000000.0,282500000.0,27100.0,13,101,75,14,8,10
48262.14103819784,13576.305982347172,0.478146,23043.0,42000000.0,0.0,104000.0,8,79,59,23,15,7
2734.0,1345.0,0.00111429,0.00423568,340000575.0,0.0,26900.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.654203,41275.0,2141889591178998.0,0.0,18100000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00115771,0.00722987,400000000.0,0.0,5070000.0,13,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00135011,0.00207724,42000000.0,0.0,27400.0,5,22,59,23,15,7
48262.14103819784,13576.305982347172,0.161931,22647.0,2141889591178998.0,0.0,284000.0,26,79,59,23,15,7
493.0,328.0,0.283624,41275.0,50000000.0,0.0,20000000.0,34,44,33,14,8,7
48262.14103819784,13576.305982347172,0.00026596,0.04313202,2141889591178998.0,0.0,83800.0,26,79,59,23,15,7
11389.0,4783.0,0.00351128,44986.0,100000000.0,3942750000000000.0,83800.0,33,79,59,23,15,7
38225.0,20293.0,0.22091999999999998,42.87,240000000.0,0.0,27400.0,12,44,33,14,15,7
1255.0,953.0,0.094157,0.142302,5000000000.0,0.0,27800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0001717,0.02476344,1000000000.0,0.0,35600.0,26,79,59,23,15,7
116053.0,5542.0,0.0077726,43625.0,4049732.0,4049732.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.10027,0.10600699999999999,2141889591178998.0,0.0,71800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00371743,0.00371743,300000000.0,0.0,83800.0,22,86,64,23,15,7
48262.14103819784,13576.305982347172,0.02581498,0.265453,10000000.0,0.0,2510000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00170719,0.09260399999999999,9586367.0,0.0,27500.0,26,79,59,23,15,7
2031.0,66.0,0.00188239,0.04414143,30000000.0,0.0,27500.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.06143200000000001,49.93,19000000.0,4411102.0,96700.0,26,79,59,23,15,7
377.0,98.0,0.00796782,0.17418699999999998,99999999.0,0.0,27400.0,26,79,59,23,15,7
589.0,291.0,1.1e-07,0.00011869,17000000000.0,0.0,9500.0,26,25,59,23,15,7
48262.14103819784,13576.305982347172,0.0767,0.00294802,2141889591178998.0,0.0,112000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.063029,0.365056,25000000.0,185529000000000.0,33900000.0,26,79,59,23,15,7
191217.0,13410.0,0.00384522,14246.0,150000000.0,0.0,20200.0,7,29,22,15,9,7
402.0,285.0,0.0425,0.00024163,9660000000.0,0.0,1990000.0,24,101,59,23,15,7
48262.14103819784,13576.305982347172,0.00119039,0.55125,600000000.0,0.0,116000.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0040883000000000004,0.064488,2141889591178998.0,0.0,444000.0,26,61,45,23,15,7
255.0,106.0,4e-08,9e-08,966000000.0,0.0,27400.0,26,79,59,23,15,7
2409.0,263.0,0.00467505,0.04751778,9491448.0,0.0,27300.0,26,97,71,14,15,10
114104.0,34892.0,0.01393133,30011.0,1000000000.0,5427380000000000.0,976000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00070947,0.01936798,2141889591178998.0,63032733125.0,19000000.0,26,79,59,23,15,7
33197.0,21616.0,182.78,2095.67,1000000.0,0.0,54700.0,26,44,59,23,15,7
26039.0,3541.0,0.04691253,0.146095,10000000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,6.5e-07,0.00216181,10000000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00016845,0.190952,2141889591178998.0,0.0,97700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00021453,30682.0,4000000.0,0.0,898000.0,4,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00014547,0.196498,11000000.0,0.0,77300.0,9,16,59,23,15,7
48262.14103819784,13576.305982347172,0.053070000000000006,0.28928899999999996,11000000.0,0.0,63400.0,8,34,59,23,15,7
48262.14103819784,13576.305982347172,0.01106974,43680.0,2141889591178998.0,704067000000000.0,86300.0,8,111,59,23,15,7
48262.14103819784,13576.305982347172,0.00010134,43473.0,210000000.0,0.0,2270000.0,33,22,59,23,15,7
22452.0,5107.0,0.0736,0.00405779,4800000.0,0.0,41300.0,26,101,59,23,15,7
48262.14103819784,13576.305982347172,0.293618,17.48,151044704.0,0.0,109000.0,26,79,59,23,15,7
2668.0,1004.0,0.064977,0.07063,458423778.0,0.0,13200000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00474884,0.12834500000000001,10000000.0,0.0,104000000.0,8,45,59,23,15,7
76471.0,15012.0,0.01891892,32509.0,100000000.0,76951936.0,126000.0,4,111,82,23,15,10
3586.0,1798.0,0.00143302,0.122512,9000000000.0,0.0,18500.0,26,22,15,35,25,10
48262.14103819784,13576.305982347172,0.0842,19906.0,35000000.0,0.0,27400.0,37,39,59,23,15,7
48262.14103819784,13576.305982347172,0.00042039,0.01991447,21000000.0,3066332125.0,27400.0,8,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00583486,0.353175,887990859.0,513996636.0,99700.0,19,111,82,35,15,10
25438.0,22731.0,0.03461457,43497.0,669388218.0,3025163.2,26500.0,11,80,59,23,15,7
9819.0,7348.0,0.00407283,0.056152,266399993.0,0.0,1140000.0,4,41,32,35,25,7
6751.0,3851.0,0.00194869,0.02056861,78125410.0,1.73604e+16,27300.0,5,39,30,14,8,10
65297.0,11855.0,0.125228,28065.0,21266200.0,0.0,167000.0,26,23,16,23,15,10
60609.0,3781.0,0.7475350000000001,14366.0,19628888.0,19628888.0,35900.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00285864,0.00643928,50000000.0,7121177.9,38200.0,26,23,59,23,15,7
48262.14103819784,13576.305982347172,0.00252508,12055.0,21000000.0,122090000000000.0,23800000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00109301,0.330308,100000000.0,0.0,89400.0,26,79,59,23,15,7
6501.0,2829.0,0.00075893,0.00123294,2499999999.0,0.0,637000.0,26,79,59,23,15,7
54031.0,46790.0,0.470581,22647.0,100000000.0,52363009063.0,112000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0962,0.0013165,2100000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0024704,13424.0,9161609.0,125694000000000.0,27800.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,43466.0,16.45,105120000.0,70883724.97,318000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,59.2,542.33,2141889591178998.0,172280000000000.0,9540000.0,28,79,59,23,15,7
48262.14103819784,13576.305982347172,0.33260700000000004,27.25,2141889591178998.0,0.0,56200.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.43767,23.47,2141889591178998.0,0.0,4380000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00422197,0.639123,256000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0616,0.00138977,2141889591178998.0,0.0,14500000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00530267,0.49593000000000004,1000000000000000.0,170145000000000.0,124000.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0008441000000000001,0.0032139000000000004,99999999999999.0,0.0,28000.0,8,111,59,23,15,7
75708.0,10229.0,0.01372218,0.594912,402400000.0,347543900.0,43500.0,5,79,59,14,8,10
48262.14103819784,13576.305982347172,0.00020502,0.01132582,50000000.0,0.0,33500.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00506112,0.00506112,32220000.0,0.0,0.0,8,81,59,23,15,7
184.0,9.0,0.00378707,0.0434403,10000000.0,0.0,78300000.0,26,79,59,23,15,7
1747.0,414.0,0.05,0.017071400000000004,26400000000.0,0.0,28500.0,7,61,45,14,8,7
2590.0,1738.0,0.00331537,0.00987392,199430728.0,0.0,66700000.0,4,102,76,15,25,10
100873.0,60155.0,0.00017603,0.00326716,19310705310.0,95853400000000.0,85200.0,26,39,30,35,25,10
61927.0,51698.0,0.0288,0.0734,100000000000.0,0.0,24000000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01430327,22.18,2141889591178998.0,757211000000000.0,15500.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.07961,0.193839,40000000.0,0.0,31300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,5.94e-06,0.0010962,384400000000.0,226048000000000.0,437000.0,26,79,59,23,15,7
4932.0,2602.0,0.00428194,0.161913,2400000000.0,244570470.5,52900000.0,14,23,16,23,15,7
48262.14103819784,13576.305982347172,0.00198112,0.01488997,10000000.0,0.0,8520000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,5e-07,0.092334,31830312.0,0.0,3320000.0,26,79,59,23,15,7
178395.0,109033.0,0.00993351,0.09451799999999999,1000000000.0,4299720000000.0,26900.0,4,101,75,35,25,10
63365.0,6472.0,0.01376784,0.17042100000000002,500000000.0,2.39267e+16,27400.0,2,34,25,35,15,10
24291.0,2788.0,0.03369092,0.615458,196767206.0,1.82139e+16,43700.0,13,34,25,23,15,10
6453.0,853.0,0.0043638999999999996,0.03049645,2100000000.0,0.0,5900000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,1.68e-06,0.00011857,50000000000.0,0.0,31300000.0,8,111,59,23,15,7
48262.14103819784,13576.305982347172,0.0,1.3e-07,92000000000000.0,0.0,84600.0,26,111,59,23,15,7
31462.0,3018.0,0.0014119999999999998,0.00646599,30000000000.0,3528314334.0,27500.0,26,79,59,23,15,7
633.0,109.0,0.0,0.00648304,2141889591178998.0,0.0,100000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00104576,0.029755900000000002,2141889591178998.0,0.0,64400000.0,26,79,59,23,15,7
4033.0,854.0,0.00022200000000000003,0.00039479,1000000000.0,0.0,86000.0,12,79,59,23,15,7
8276.0,2813.0,0.00038201,0.02325832,5000000000.0,0.0,121.0,26,79,59,23,15,7
1352.0,415.0,0.00185939,0.03769052,600000000.0,0.0,83700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00572571,0.03488343,30000000000.0,0.0,711000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0946,0.995624,200000000.0,0.0,27500.0,8,34,59,23,15,7
48262.14103819784,13576.305982347172,0.00013914,0.00040955,100000000000.0,0.0,27400.0,26,79,59,23,15,7
5294.0,15710.0,0.00169541,0.01999115,1000000000.0,8231640000000000.0,47200.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,2e-07,4.3e-07,6600000000.0,0.0,82200.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00025067,0.00025067,72000000.0,0.0,138000.0,23,79,59,23,15,7
90143.0,3530.0,0.00449859,0.070329,19900000000.0,0.0,27400.0,26,79,59,23,15,7
51708.0,47718.0,0.00018636,0.01516778,500000000.0,0.0,27400.0,14,79,59,23,15,7
9271.0,1647.0,0.00236804,0.01278564,10000000000.0,1.38029e+16,958000.0,26,79,59,23,15,7
1930.0,578.0,0.00770594,0.646279,2000000000.0,0.0,322000.0,4,81,61,15,9,7
48262.14103819784,13576.305982347172,0.0761,0.135934,16600000.0,0.0,83300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0316,0.00682604,10000000000.0,0.0,5280000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00058554,0.03630129,1000000000.0,0.0,162000.0,26,51,59,23,15,7
48262.14103819784,13576.305982347172,0.01222199,0.01222199,2141889591178998.0,0.0,5250000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00016879,0.124195,2141889591178998.0,1813107592.0,113000.0,26,79,59,23,15,7
3641.0,902.0,0.00028643,12055.0,100000000.0,27689568.0,27500.0,26,79,59,23,15,7
92082.0,67285.0,0.00140472,0.01208896,1000000000.0,0.0,1240000.0,26,79,59,23,15,7
2178.0,793.0,0.0205,0.04126712,10000000000.0,0.0,427000.0,27,81,61,35,25,10
32903.0,12083.0,0.00517701,0.053814,1000000000.0,0.0,31400.0,12,61,45,14,8,7
27783.0,1526.0,0.00261285,0.01881393,2664965800.0,0.0,78100.0,26,31,23,35,15,10
15057.0,410.0,0.145887,0.43482299999999996,987582767.0,0.0,40400000.0,4,101,59,23,15,7
18758.0,7159.0,0.0631,0.350578,1000000000.0,0.0,1500000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,191.74,192.96,30000000.0,0.0,994000.0,8,111,59,23,15,7
48262.14103819784,13576.305982347172,0.00631975,0.052234,250000000.0,0.0,27400.0,23,79,59,23,15,7
392948.0,104627.0,0.00020488,0.00575289,900000000000.0,0.0,318000.0,26,79,59,23,15,7
123.0,79.0,0.107596,0.322783,100000000.0,0.0,638000.0,26,31,23,35,15,7
48262.14103819784,13576.305982347172,0.02119202,0.101011,50000000.0,0.0,50200000.0,9,111,59,23,15,7
4213.0,2664.0,2.1000000000000002e-06,0.00049022,900000000.0,0.0,27400.0,8,79,59,23,15,7
48262.14103819784,13576.305982347172,0.630425,0.998303,20000000.0,0.0,83800.0,26,79,59,23,15,7
3540.0,1622.0,1e-08,0.00021451,1500000000.0,0.0,27200.0,37,80,59,23,15,7
48262.14103819784,13576.305982347172,0.0307,0.0008068999999999999,100000000.0,0.0,27500.0,8,10,59,23,15,7
48262.14103819784,13576.305982347172,0.0851,0.00052009,1000000000.0,276108000.0,33500.0,8,111,59,23,15,7
48262.14103819784,13576.305982347172,0.00085116,0.060926,2000000000.0,1699524750.0,19200000.0,26,79,59,23,15,7
33663.0,5333.0,0.04176982,31472.0,32433365.0,1896200000000000.0,42300.0,26,79,59,23,15,7
63.0,27.0,9.6e-07,8.15e-06,13500000000.0,0.0,84700.0,4,22,59,23,15,7
48262.14103819784,13576.305982347172,0.00504801,0.01694326,100000000.0,0.0,27300.0,19,42,59,23,15,7
48262.14103819784,13576.305982347172,0.02010044,0.08379,20000000.0,0.0,789000.0,34,111,59,23,15,7
114456.0,49285.0,0.02335918,27089.0,77910266.0,77910266.0,206000.0,26,79,59,25,17,10
48262.14103819784,13576.305982347172,0.01451032,0.076389,100000000.0,0.0,20700.0,32,101,59,23,15,7
56.0,11.0,0.00012529,0.00192628,95700000.0,0.0,1400000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.49056700000000003,43782.0,21000000.0,15828050.0,1420000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0644,0.00158778,1200000000.0,0.0,81100.0,26,79,59,23,15,7
9576.0,3534.0,0.00010398,0.00022765,50000000000.0,0.0,27400.0,14,56,59,23,15,7
93235.0,12667.0,0.0306,0.00487892,29999999999.0,19999999999.0,119000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.783898,33.69,133248290.0,133248290.0,8590000.0,8,79,59,23,15,7
21147.0,5358.0,0.22846599999999997,0.673614,29800000.0,25330000.0,35600.0,14,38,29,15,9,10
48262.14103819784,13576.305982347172,0.00220138,0.097446,82428004.0,46928004.0,21500000.0,26,79,59,35,15,7
48262.14103819784,13576.305982347172,0.058665999999999996,45413.0,84000000.0,0.0,85600.0,4,18,59,23,15,7
48262.14103819784,13576.305982347172,0.12944,1.0,2141889591178998.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,23.94,251.28,10000000.0,0.0,631000.0,26,79,59,23,15,7
14092.0,10469.0,0.00014538,0.00213776,340000000.0,177999999.0,27700.0,14,10,5,35,15,10
48262.14103819784,13576.305982347172,0.09572699999999999,34060.0,2141889591178998.0,662670000000000.0,1040000.0,28,79,59,23,15,7
18071.0,6049.0,1.03e-06,9.429999999999999e-05,15000000000.0,0.0,95000.0,9,99,73,14,8,3
1672.0,112.0,0.0191355,30317.0,200000.0,0.0,33000.0,5,99,59,23,15,7
19.0,5.0,1186.1287977596567,15861.2383125792,1250000000.0,759841283332522.2,84300.0,26,79,59,23,15,7
176128.0,43331.0,0.00384442,0.01754434,10000000000.0,0.0,1060000.0,13,79,59,23,15,7
48262.14103819784,13576.305982347172,0.37840999999999997,49.25,2141889591178998.0,15584100000000.0,48400.0,32,111,82,23,15,10
15821.0,2874.0,0.00047541,0.01879631,4770681724.0,4.31348e+16,142000.0,0,22,15,14,8,10
99112.0,14874.0,0.47123999999999994,13.38,100000000.0,45500000.0,229000.0,32,111,82,35,15,10
484.0,138.0,0.14010699999999998,0.666145,1018151704.0,0.0,94400.0,26,79,59,23,15,7
